country,year,iso,ref,Category,Income..net.,incomegroup,id,gdp_ppp_pc_usd2011,avg_gdp,loggdp,population,TFP_yoy,Primary_prct,Secondary_prct,Tertiary_prct,gini,labsh,Pub_spend_Educ,Educ_GINI,life_exp,Component2,Trade
United States,1979,usa,usa1979,d2,0.0415,High income,United States1979,29.951,23.48416667,3.399562713,454939206,1.168555149,0.1178,0.6618,0.1676,0.339455,0.622619629,,16.487063,73.80487805,1.629072108,18.3761632
Norway,1979,nor,nor1979,d3,0.0658,High income,Norway1979,43.422,23.48416667,3.770966225,8145743,1.34539316,0.003,0.8684,0.1258,0.26386,0.566296935,,14.623425,75.41390244,-0.51202052,76.17656569
Sweden,1979,swe,swe1979,d3,0.072,High income,Sweden1979,24.87,23.48416667,3.213662258,8300003,1.114626961,0.4252,0.4416,0.1334,0.2367,0.63376826,6.37237978,15.552483,75.52414634,-0.261640006,56.1535932
United Kingdom,1979,gbr,gbr1979,d3,0.063450279,High income,United Kingdom1979,20.58,23.48416667,3.02431973,112467211,1.085252213,0,0.845,0.1548,0.273641579,0.551431835,,13.734448,73.27560976,0.086072208,54.33931392
United States,1979,usa,usa1979,d3,0.0544,High income,United States1979,29.951,23.48416667,3.399562713,454939206,1.168555149,0.1178,0.6618,0.1676,0.339455,0.622619629,,16.487063,73.80487805,1.629072108,18.3761632
Norway,1979,nor,nor1979,d4,0.0743,High income,Norway1979,43.422,23.48416667,3.770966225,8145743,1.34539316,0.003,0.8684,0.1258,0.26386,0.566296935,,14.623425,75.41390244,-0.51202052,76.17656569
Sweden,1979,swe,swe1979,d4,0.08,High income,Sweden1979,24.87,23.48416667,3.213662258,8300003,1.114626961,0.4252,0.4416,0.1334,0.2367,0.63376826,6.37237978,15.552483,75.52414634,-0.261640006,56.1535932
United Kingdom,1979,gbr,gbr1979,d4,0.071850076,High income,United Kingdom1979,20.58,23.48416667,3.02431973,112467211,1.085252213,0,0.845,0.1548,0.273641579,0.551431835,,13.734448,73.27560976,0.086072208,54.33931392
United States,1979,usa,usa1979,d4,0.0661,High income,United States1979,29.951,23.48416667,3.399562713,454939206,1.168555149,0.1178,0.6618,0.1676,0.339455,0.622619629,,16.487063,73.80487805,1.629072108,18.3761632
Norway,1979,nor,nor1979,d5,0.0821,High income,Norway1979,43.422,23.48416667,3.770966225,8145743,1.34539316,0.003,0.8684,0.1258,0.26386,0.566296935,,14.623425,75.41390244,-0.51202052,76.17656569
Sweden,1979,swe,swe1979,d5,0.088,High income,Sweden1979,24.87,23.48416667,3.213662258,8300003,1.114626961,0.4252,0.4416,0.1334,0.2367,0.63376826,6.37237978,15.552483,75.52414634,-0.261640006,56.1535932
United Kingdom,1979,gbr,gbr1979,d5,0.081149924,High income,United Kingdom1979,20.58,23.48416667,3.02431973,112467211,1.085252213,0,0.845,0.1548,0.273641579,0.551431835,,13.734448,73.27560976,0.086072208,54.33931392
United States,1979,usa,usa1979,d5,0.07795,High income,United States1979,29.951,23.48416667,3.399562713,454939206,1.168555149,0.1178,0.6618,0.1676,0.339455,0.622619629,,16.487063,73.80487805,1.629072108,18.3761632
Norway,1979,nor,nor1979,d6,0.0918,High income,Norway1979,43.422,23.48416667,3.770966225,8145743,1.34539316,0.003,0.8684,0.1258,0.26386,0.566296935,,14.623425,75.41390244,-0.51202052,76.17656569
Sweden,1979,swe,swe1979,d6,0.096,High income,Sweden1979,24.87,23.48416667,3.213662258,8300003,1.114626961,0.4252,0.4416,0.1334,0.2367,0.63376826,6.37237978,15.552483,75.52414634,-0.261640006,56.1535932
United Kingdom,1979,gbr,gbr1979,d6,0.092300355,High income,United Kingdom1979,20.58,23.48416667,3.02431973,112467211,1.085252213,0,0.845,0.1548,0.273641579,0.551431835,,13.734448,73.27560976,0.086072208,54.33931392
United States,1979,usa,usa1979,d6,0.0911,High income,United States1979,29.951,23.48416667,3.399562713,454939206,1.168555149,0.1178,0.6618,0.1676,0.339455,0.622619629,,16.487063,73.80487805,1.629072108,18.3761632
Norway,1979,nor,nor1979,d7,0.1037,High income,Norway1979,43.422,23.48416667,3.770966225,8145743,1.34539316,0.003,0.8684,0.1258,0.26386,0.566296935,,14.623425,75.41390244,-0.51202052,76.17656569
Sweden,1979,swe,swe1979,d7,0.111,High income,Sweden1979,24.87,23.48416667,3.213662258,8300003,1.114626961,0.4252,0.4416,0.1334,0.2367,0.63376826,6.37237978,15.552483,75.52414634,-0.261640006,56.1535932
United Kingdom,1979,gbr,gbr1979,d7,0.104349822,High income,United Kingdom1979,20.58,23.48416667,3.02431973,112467211,1.085252213,0,0.845,0.1548,0.273641579,0.551431835,,13.734448,73.27560976,0.086072208,54.33931392
United States,1979,usa,usa1979,d7,0.1069,High income,United States1979,29.951,23.48416667,3.399562713,454939206,1.168555149,0.1178,0.6618,0.1676,0.339455,0.622619629,,16.487063,73.80487805,1.629072108,18.3761632
Norway,1979,nor,nor1979,d8,0.1208,High income,Norway1979,43.422,23.48416667,3.770966225,8145743,1.34539316,0.003,0.8684,0.1258,0.26386,0.566296935,,14.623425,75.41390244,-0.51202052,76.17656569
Sweden,1979,swe,swe1979,d8,0.123,High income,Sweden1979,24.87,23.48416667,3.213662258,8300003,1.114626961,0.4252,0.4416,0.1334,0.2367,0.63376826,6.37237978,15.552483,75.52414634,-0.261640006,56.1535932
United Kingdom,1979,gbr,gbr1979,d8,0.123299848,High income,United Kingdom1979,20.58,23.48416667,3.02431973,112467211,1.085252213,0,0.845,0.1548,0.273641579,0.551431835,,13.734448,73.27560976,0.086072208,54.33931392
United States,1979,usa,usa1979,d8,0.1273,High income,United States1979,29.951,23.48416667,3.399562713,454939206,1.168555149,0.1178,0.6618,0.1676,0.339455,0.622619629,,16.487063,73.80487805,1.629072108,18.3761632
Norway,1979,nor,nor1979,d9,0.148,High income,Norway1979,43.422,23.48416667,3.770966225,8145743,1.34539316,0.003,0.8684,0.1258,0.26386,0.566296935,,14.623425,75.41390244,-0.51202052,76.17656569
Sweden,1979,swe,swe1979,d9,0.144,High income,Sweden1979,24.87,23.48416667,3.213662258,8300003,1.114626961,0.4252,0.4416,0.1334,0.2367,0.63376826,6.37237978,15.552483,75.52414634,-0.261640006,56.1535932
United Kingdom,1979,gbr,gbr1979,d9,0.151700152,High income,United Kingdom1979,20.58,23.48416667,3.02431973,112467211,1.085252213,0,0.845,0.1548,0.273641579,0.551431835,,13.734448,73.27560976,0.086072208,54.33931392
United States,1979,usa,usa1979,d9,0.1587,High income,United States1979,29.951,23.48416667,3.399562713,454939206,1.168555149,0.1178,0.6618,0.1676,0.339455,0.622619629,,16.487063,73.80487805,1.629072108,18.3761632
Norway,1979,nor,nor1979,d10,0.2188,High income,Norway1979,43.422,23.48416667,3.770966225,8145743,1.34539316,0.003,0.8684,0.1258,0.26386,0.566296935,,14.623425,75.41390244,-0.51202052,76.17656569
Sweden,1979,swe,swe1979,d10,0.191,High income,Sweden1979,24.87,23.48416667,3.213662258,8300003,1.114626961,0.4252,0.4416,0.1334,0.2367,0.63376826,6.37237978,15.552483,75.52414634,-0.261640006,56.1535932
United Kingdom,1979,gbr,gbr1979,d10,0.219747591,High income,United Kingdom1979,20.58,23.48416667,3.02431973,112467211,1.085252213,0,0.845,0.1548,0.273641579,0.551431835,,13.734448,73.27560976,0.086072208,54.33931392
United States,1979,usa,usa1979,d10,0.2532,High income,United States1979,29.951,23.48416667,3.399562713,454939206,1.168555149,0.1178,0.6618,0.1676,0.339455,0.622619629,,16.487063,73.80487805,1.629072108,18.3761632
Portugal,1980,prt,prt1980,d1,0.03,High income,Portugal1980,13.92,15.15333333,2.633326655,9804851,1.902814593,0.081,0.176,0.038,0.33282,0.642972589,3.067430019,34.34826,71.21463415,0.170319259,54.23525013
Spain,1980,esp,esp1980,d1,0.027051632,High income,Spain1980,16.574,15.15333333,2.807835202,75494995,1.319667327,0.244,0.362,0.082,0.333039587,0.627181947,,20.680648,75.34926829,0.396118353,31.56061008
Portugal,1980,prt,prt1980,d2,0.0446,High income,Portugal1980,13.92,15.15333333,2.633326655,9804851,1.902814593,0.081,0.176,0.038,0.33282,0.642972589,3.067430019,34.34826,71.21463415,0.170319259,54.23525013
Spain,1980,esp,esp1980,d2,0.044250979,High income,Spain1980,16.574,15.15333333,2.807835202,75494995,1.319667327,0.244,0.362,0.082,0.333039587,0.627181947,,20.680648,75.34926829,0.396118353,31.56061008
Portugal,1980,prt,prt1980,d3,0.0553,High income,Portugal1980,13.92,15.15333333,2.633326655,9804851,1.902814593,0.081,0.176,0.038,0.33282,0.642972589,3.067430019,34.34826,71.21463415,0.170319259,54.23525013
Spain,1980,esp,esp1980,d3,0.055900653,High income,Spain1980,16.574,15.15333333,2.807835202,75494995,1.319667327,0.244,0.362,0.082,0.333039587,0.627181947,,20.680648,75.34926829,0.396118353,31.56061008
Portugal,1980,prt,prt1980,d4,0.0654,High income,Portugal1980,13.92,15.15333333,2.633326655,9804851,1.902814593,0.081,0.176,0.038,0.33282,0.642972589,3.067430019,34.34826,71.21463415,0.170319259,54.23525013
Spain,1980,esp,esp1980,d4,0.066450457,High income,Spain1980,16.574,15.15333333,2.807835202,75494995,1.319667327,0.244,0.362,0.082,0.333039587,0.627181947,,20.680648,75.34926829,0.396118353,31.56061008
Portugal,1980,prt,prt1980,d5,0.0757,High income,Portugal1980,13.92,15.15333333,2.633326655,9804851,1.902814593,0.081,0.176,0.038,0.33282,0.642972589,3.067430019,34.34826,71.21463415,0.170319259,54.23525013
Spain,1980,esp,esp1980,d5,0.077250196,High income,Spain1980,16.574,15.15333333,2.807835202,75494995,1.319667327,0.244,0.362,0.082,0.333039587,0.627181947,,20.680648,75.34926829,0.396118353,31.56061008
Portugal,1980,prt,prt1980,d6,0.0873,High income,Portugal1980,13.92,15.15333333,2.633326655,9804851,1.902814593,0.081,0.176,0.038,0.33282,0.642972589,3.067430019,34.34826,71.21463415,0.170319259,54.23525013
Spain,1980,esp,esp1980,d6,0.088750196,High income,Spain1980,16.574,15.15333333,2.807835202,75494995,1.319667327,0.244,0.362,0.082,0.333039587,0.627181947,,20.680648,75.34926829,0.396118353,31.56061008
Portugal,1980,prt,prt1980,d7,0.102,High income,Portugal1980,13.92,15.15333333,2.633326655,9804851,1.902814593,0.081,0.176,0.038,0.33282,0.642972589,3.067430019,34.34826,71.21463415,0.170319259,54.23525013
Spain,1980,esp,esp1980,d7,0.103149804,High income,Spain1980,16.574,15.15333333,2.807835202,75494995,1.319667327,0.244,0.362,0.082,0.333039587,0.627181947,,20.680648,75.34926829,0.396118353,31.56061008
Portugal,1980,prt,prt1980,d8,0.122,High income,Portugal1980,13.92,15.15333333,2.633326655,9804851,1.902814593,0.081,0.176,0.038,0.33282,0.642972589,3.067430019,34.34826,71.21463415,0.170319259,54.23525013
Spain,1980,esp,esp1980,d8,0.12194889,High income,Spain1980,16.574,15.15333333,2.807835202,75494995,1.319667327,0.244,0.362,0.082,0.333039587,0.627181947,,20.680648,75.34926829,0.396118353,31.56061008
Portugal,1980,prt,prt1980,d9,0.1515,High income,Portugal1980,13.92,15.15333333,2.633326655,9804851,1.902814593,0.081,0.176,0.038,0.33282,0.642972589,3.067430019,34.34826,71.21463415,0.170319259,54.23525013
Spain,1980,esp,esp1980,d9,0.152748237,High income,Spain1980,16.574,15.15333333,2.807835202,75494995,1.319667327,0.244,0.362,0.082,0.333039587,0.627181947,,20.680648,75.34926829,0.396118353,31.56061008
Portugal,1980,prt,prt1980,d10,0.267,High income,Portugal1980,13.92,15.15333333,2.633326655,9804851,1.902814593,0.081,0.176,0.038,0.33282,0.642972589,3.067430019,34.34826,71.21463415,0.170319259,54.23525013
Spain,1980,esp,esp1980,d10,0.262449021,High income,Spain1980,16.574,15.15333333,2.807835202,75494995,1.319667327,0.244,0.362,0.082,0.333039587,0.627181947,,20.680648,75.34926829,0.396118353,31.56061008
Australia,1981,aus,aus1981,d1,0.02815,High income,Australia1981,26.636,21.16014286,3.282263684,29615735,1.132791184,0.2234,0.6092,0.1506,0.306885,0.677482724,,14.51417,74.66341463,1.27702176,31.59307132
Brazil,1981,bra,bra1981,d1,0.0084,Upper middle income,Brazil1981,9.986,8.0514,2.301184112,247601236,1,0.2402,0.2614,0.0384,0.5617,0.514605582,,39.62752,62.976,-0.483405155,19.63292399
Canada,1981,can,can1981,d1,0.0265,High income,Canada1981,27.861,21.16014286,3.327227861,49459297,1.097485974,0.1434,0.4786,0.3248,0.317755,0.692736089,6.43061018,19.66426,75.46341463,1.095792108,52.27813173
China,1981,chn,chn1981,d1,0.04010649,Upper middle income,China1981,1.565,8.0514,0.447885824,6066067080,1,0.2814,0.3576,0.0246,0.253706644,0.59216857,1.948809981,36.22247,67.26,-0.323245534,14.89718198
Costa Rica,1981,cri,cri1981,d1,0.010695398,Upper middle income,Costa Rica1981,7.236,8.0514,1.979068568,9817980,1,0.3474,0.225,0.0852,0.457436284,0.575477958,,26.95792,72.678,3.156360009,91.44453685
Finland,1981,fin,fin1981,d1,0.0414,High income,Finland1981,21.264,21.16014286,3.057015502,4809813,1.335957435,0.42,0.4338,0.1454,0.22859,0.67321533,4.833360195,20.03403,73.74658537,-0.851224295,61.59665852
Germany,1981,deu,deu1981,d1,0.0384,High income,Germany1981,28.581,21.16014286,3.352742161,78107856,1,0.0712,0.778,0.151,0.27586,0.668120921,,15.4502,72.95039024,-0.292858206,44.18312265
Sweden,1981,swe,swe1981,d1,0.0398,High income,Sweden1981,25.2,21.16014286,3.226843995,8325493,1.079913231,0.4016,0.4542,0.1442,0.22486,0.621703506,6.781199932,14.57562,76.02609756,-0.197152975,55.74214034
Uruguay,1981,ury,ury1981,d1,0.018022709,High income,Uruguay1981,10.459,21.16014286,2.347462852,5869660,1,0.3852,0.272,0.0506,0.425559461,0.516889155,,20.75116,70.536,0.823577645,34.23545888
Venezuela,1981,ven,ven1981,d1,0.0118,Upper middle income,Venezuela1981,17.768,8.0514,2.877399087,62883275,1,0.2478,0.3762,0.066,0.53877,0.422622114,5.187439919,32.12848,68.795,0.075046829,55.40640515
Australia,1981,aus,aus1981,d2,0.049,High income,Australia1981,26.636,21.16014286,3.282263684,29615735,1.132791184,0.2234,0.6092,0.1506,0.306885,0.677482724,,14.51417,74.66341463,1.27702176,31.59307132
Brazil,1981,bra,bra1981,d2,0.0183,Upper middle income,Brazil1981,9.986,8.0514,2.301184112,247601236,1,0.2402,0.2614,0.0384,0.5617,0.514605582,,39.62752,62.976,-0.483405155,19.63292399
Canada,1981,can,can1981,d2,0.0463,High income,Canada1981,27.861,21.16014286,3.327227861,49459297,1.097485974,0.1434,0.4786,0.3248,0.317755,0.692736089,6.43061018,19.66426,75.46341463,1.095792108,52.27813173
China,1981,chn,chn1981,d2,0.05520649,Upper middle income,China1981,1.565,8.0514,0.447885824,6066067080,1,0.2814,0.3576,0.0246,0.253706644,0.59216857,1.948809981,36.22247,67.26,-0.323245534,14.89718198
Costa Rica,1981,cri,cri1981,d2,0.024229632,Upper middle income,Costa Rica1981,7.236,8.0514,1.979068568,9817980,1,0.3474,0.225,0.0852,0.457436284,0.575477958,,26.95792,72.678,3.156360009,91.44453685
Finland,1981,fin,fin1981,d2,0.0607,High income,Finland1981,21.264,21.16014286,3.057015502,4809813,1.335957435,0.42,0.4338,0.1454,0.22859,0.67321533,4.833360195,20.03403,73.74658537,-0.851224295,61.59665852
Germany,1981,deu,deu1981,d2,0.0538,High income,Germany1981,28.581,21.16014286,3.352742161,78107856,1,0.0712,0.778,0.151,0.27586,0.668120921,,15.4502,72.95039024,-0.292858206,44.18312265
Sweden,1981,swe,swe1981,d2,0.0604,High income,Sweden1981,25.2,21.16014286,3.226843995,8325493,1.079913231,0.4016,0.4542,0.1442,0.22486,0.621703506,6.781199932,14.57562,76.02609756,-0.197152975,55.74214034
Uruguay,1981,ury,ury1981,d2,0.031407905,High income,Uruguay1981,10.459,21.16014286,2.347462852,5869660,1,0.3852,0.272,0.0506,0.425559461,0.516889155,,20.75116,70.536,0.823577645,34.23545888
Venezuela,1981,ven,ven1981,d2,0.0192,Upper middle income,Venezuela1981,17.768,8.0514,2.877399087,62883275,1,0.2478,0.3762,0.066,0.53877,0.422622114,5.187439919,32.12848,68.795,0.075046829,55.40640515
Australia,1981,aus,aus1981,d3,0.05985,High income,Australia1981,26.636,21.16014286,3.282263684,29615735,1.132791184,0.2234,0.6092,0.1506,0.306885,0.677482724,,14.51417,74.66341463,1.27702176,31.59307132
Brazil,1981,bra,bra1981,d3,0.0263,Upper middle income,Brazil1981,9.986,8.0514,2.301184112,247601236,1,0.2402,0.2614,0.0384,0.5617,0.514605582,,39.62752,62.976,-0.483405155,19.63292399
Canada,1981,can,can1981,d3,0.05865,High income,Canada1981,27.861,21.16014286,3.327227861,49459297,1.097485974,0.1434,0.4786,0.3248,0.317755,0.692736089,6.43061018,19.66426,75.46341463,1.095792108,52.27813173
China,1981,chn,chn1981,d3,0.066044956,Upper middle income,China1981,1.565,8.0514,0.447885824,6066067080,1,0.2814,0.3576,0.0246,0.253706644,0.59216857,1.948809981,36.22247,67.26,-0.323245534,14.89718198
Costa Rica,1981,cri,cri1981,d3,0.037091821,Upper middle income,Costa Rica1981,7.236,8.0514,1.979068568,9817980,1,0.3474,0.225,0.0852,0.457436284,0.575477958,,26.95792,72.678,3.156360009,91.44453685
Finland,1981,fin,fin1981,d3,0.0704,High income,Finland1981,21.264,21.16014286,3.057015502,4809813,1.335957435,0.42,0.4338,0.1454,0.22859,0.67321533,4.833360195,20.03403,73.74658537,-0.851224295,61.59665852
Germany,1981,deu,deu1981,d3,0.0631,High income,Germany1981,28.581,21.16014286,3.352742161,78107856,1,0.0712,0.778,0.151,0.27586,0.668120921,,15.4502,72.95039024,-0.292858206,44.18312265
Sweden,1981,swe,swe1981,d3,0.071,High income,Sweden1981,25.2,21.16014286,3.226843995,8325493,1.079913231,0.4016,0.4542,0.1442,0.22486,0.621703506,6.781199932,14.57562,76.02609756,-0.197152975,55.74214034
Uruguay,1981,ury,ury1981,d3,0.042677039,High income,Uruguay1981,10.459,21.16014286,2.347462852,5869660,1,0.3852,0.272,0.0506,0.425559461,0.516889155,,20.75116,70.536,0.823577645,34.23545888
Venezuela,1981,ven,ven1981,d3,0.0275,Upper middle income,Venezuela1981,17.768,8.0514,2.877399087,62883275,1,0.2478,0.3762,0.066,0.53877,0.422622114,5.187439919,32.12848,68.795,0.075046829,55.40640515
Australia,1981,aus,aus1981,d4,0.0692,High income,Australia1981,26.636,21.16014286,3.282263684,29615735,1.132791184,0.2234,0.6092,0.1506,0.306885,0.677482724,,14.51417,74.66341463,1.27702176,31.59307132
Brazil,1981,bra,bra1981,d4,0.0352,Upper middle income,Brazil1981,9.986,8.0514,2.301184112,247601236,1,0.2402,0.2614,0.0384,0.5617,0.514605582,,39.62752,62.976,-0.483405155,19.63292399
Canada,1981,can,can1981,d4,0.0682,High income,Canada1981,27.861,21.16014286,3.327227861,49459297,1.097485974,0.1434,0.4786,0.3248,0.317755,0.692736089,6.43061018,19.66426,75.46341463,1.095792108,52.27813173
China,1981,chn,chn1981,d4,0.075493776,Upper middle income,China1981,1.565,8.0514,0.447885824,6066067080,1,0.2814,0.3576,0.0246,0.253706644,0.59216857,1.948809981,36.22247,67.26,-0.323245534,14.89718198
Costa Rica,1981,cri,cri1981,d4,0.049474693,Upper middle income,Costa Rica1981,7.236,8.0514,1.979068568,9817980,1,0.3474,0.225,0.0852,0.457436284,0.575477958,,26.95792,72.678,3.156360009,91.44453685
Finland,1981,fin,fin1981,d4,0.0788,High income,Finland1981,21.264,21.16014286,3.057015502,4809813,1.335957435,0.42,0.4338,0.1454,0.22859,0.67321533,4.833360195,20.03403,73.74658537,-0.851224295,61.59665852
Germany,1981,deu,deu1981,d4,0.0716,High income,Germany1981,28.581,21.16014286,3.352742161,78107856,1,0.0712,0.778,0.151,0.27586,0.668120921,,15.4502,72.95039024,-0.292858206,44.18312265
Sweden,1981,swe,swe1981,d4,0.0796,High income,Sweden1981,25.2,21.16014286,3.226843995,8325493,1.079913231,0.4016,0.4542,0.1442,0.22486,0.621703506,6.781199932,14.57562,76.02609756,-0.197152975,55.74214034
Uruguay,1981,ury,ury1981,d4,0.053946173,High income,Uruguay1981,10.459,21.16014286,2.347462852,5869660,1,0.3852,0.272,0.0506,0.425559461,0.516889155,,20.75116,70.536,0.823577645,34.23545888
Venezuela,1981,ven,ven1981,d4,0.0372,Upper middle income,Venezuela1981,17.768,8.0514,2.877399087,62883275,1,0.2478,0.3762,0.066,0.53877,0.422622114,5.187439919,32.12848,68.795,0.075046829,55.40640515
Australia,1981,aus,aus1981,d5,0.07835,High income,Australia1981,26.636,21.16014286,3.282263684,29615735,1.132791184,0.2234,0.6092,0.1506,0.306885,0.677482724,,14.51417,74.66341463,1.27702176,31.59307132
Brazil,1981,bra,bra1981,d5,0.0458,Upper middle income,Brazil1981,9.986,8.0514,2.301184112,247601236,1,0.2402,0.2614,0.0384,0.5617,0.514605582,,39.62752,62.976,-0.483405155,19.63292399
Canada,1981,can,can1981,d5,0.0789,High income,Canada1981,27.861,21.16014286,3.327227861,49459297,1.097485974,0.1434,0.4786,0.3248,0.317755,0.692736089,6.43061018,19.66426,75.46341463,1.095792108,52.27813173
China,1981,chn,chn1981,d5,0.084672773,Upper middle income,China1981,1.565,8.0514,0.447885824,6066067080,1,0.2814,0.3576,0.0246,0.253706644,0.59216857,1.948809981,36.22247,67.26,-0.323245534,14.89718198
Costa Rica,1981,cri,cri1981,d5,0.063189293,Upper middle income,Costa Rica1981,7.236,8.0514,1.979068568,9817980,1,0.3474,0.225,0.0852,0.457436284,0.575477958,,26.95792,72.678,3.156360009,91.44453685
