"state","year","sce","MODEL","ssp_gdp_pc"
"AK",2055,"SSP5","PIK GDP-32",78.8225891455214
"AK",2056,"SSP1","IIASA GDP",75.8543491254879
"AK",2056,"SSP1","OECD Env-Growth",82.5873501416444
"AK",2056,"SSP1","PIK GDP-32",70.0053300831398
"AK",2056,"SSP2","GCAM-USA",73.5099207245467
"AK",2056,"SSP3","IIASA GDP",68.1044047810043
"AK",2056,"SSP3","OECD Env-Growth",72.720046996677
"AK",2056,"SSP3","PIK GDP-32",62.9599831336499
"AK",2056,"SSP4","IIASA GDP",75.0328710075312
"AK",2056,"SSP4","OECD Env-Growth",85.7941473965405
"AK",2056,"SSP4","PIK GDP-32",79.200752688685
"AK",2056,"SSP5","IIASA GDP",87.0835865828486
"AK",2056,"SSP5","OECD Env-Growth",95.6649685656137
"AK",2056,"SSP5","PIK GDP-32",80.2796479074969
"AK",2057,"SSP1","IIASA GDP",76.915859380776
"AK",2057,"SSP1","OECD Env-Growth",83.7691046087097
"AK",2057,"SSP1","PIK GDP-32",70.8130000270276
"AK",2057,"SSP2","GCAM-USA",74.4493775114064
"AK",2057,"SSP3","IIASA GDP",68.9870437479345
"AK",2057,"SSP3","OECD Env-Growth",73.5991173977743
"AK",2057,"SSP3","PIK GDP-32",63.4471461956238
"AK",2057,"SSP4","IIASA GDP",76.0471142161889
"AK",2057,"SSP4","OECD Env-Growth",87.1720541004963
"AK",2057,"SSP4","PIK GDP-32",80.2637111658722
"AK",2057,"SSP5","IIASA GDP",88.6776673877228
"AK",2057,"SSP5","OECD Env-Growth",97.5675739594421
"AK",2057,"SSP5","PIK GDP-32",81.7367066694723
"AK",2058,"SSP1","IIASA GDP",77.9773696360641
"AK",2058,"SSP1","OECD Env-Growth",84.950859075775
"AK",2058,"SSP1","PIK GDP-32",71.6206699709155
"AK",2058,"SSP2","GCAM-USA",75.3881841618252
"AK",2058,"SSP3","IIASA GDP",69.8696827148648
"AK",2058,"SSP3","OECD Env-Growth",74.4781877988717
"AK",2058,"SSP3","PIK GDP-32",63.9343092575977
"AK",2058,"SSP4","IIASA GDP",77.0613574248467
"AK",2058,"SSP4","OECD Env-Growth",88.5499608044521
"AK",2058,"SSP4","PIK GDP-32",81.3266696430593
"AK",2058,"SSP5","IIASA GDP",90.2717481925969
"AK",2058,"SSP5","OECD Env-Growth",99.4701793532706
"AK",2058,"SSP5","PIK GDP-32",83.1937654314477
"AK",2059,"SSP1","IIASA GDP",79.0388798913522
"AK",2059,"SSP1","OECD Env-Growth",86.1326135428403
"AK",2059,"SSP1","PIK GDP-32",72.4283399148033
"AK",2059,"SSP2","GCAM-USA",76.32676705464
"AK",2059,"SSP3","IIASA GDP",70.752321681795
"AK",2059,"SSP3","OECD Env-Growth",75.357258199969
"AK",2059,"SSP3","PIK GDP-32",64.4214723195716
"AK",2059,"SSP4","IIASA GDP",78.0756006335044
"AK",2059,"SSP4","OECD Env-Growth",89.9278675084078
"AK",2059,"SSP4","PIK GDP-32",82.3896281202465
"AK",2059,"SSP5","IIASA GDP",91.8658289974711
"AK",2059,"SSP5","OECD Env-Growth",101.372784747099
"AK",2059,"SSP5","PIK GDP-32",84.6508241934232
"AK",2060,"SSP1","IIASA GDP",80.1003901466403
"AK",2060,"SSP1","OECD Env-Growth",87.3143680099056
"AK",2060,"SSP1","PIK GDP-32",73.2360098586912
"AK",2060,"SSP2","GCAM-USA",77.264059754071
"AK",2060,"SSP3","IIASA GDP",71.6349606487252
"AK",2060,"SSP3","OECD Env-Growth",76.2363286010663
"AK",2060,"SSP3","PIK GDP-32",64.9086353815455
"AK",2060,"SSP4","IIASA GDP",79.0898438421622
"AK",2060,"SSP4","OECD Env-Growth",91.3057742123636
"AK",2060,"SSP4","PIK GDP-32",83.4525865974337
"AK",2060,"SSP5","IIASA GDP",93.4599098023453
"AK",2060,"SSP5","OECD Env-Growth",103.275390140928
"AK",2060,"SSP5","PIK GDP-32",86.1078829553986
"AK",2061,"SSP1","IIASA GDP",81.1604554711838
"AK",2061,"SSP1","OECD Env-Growth",88.4977463916442
"AK",2061,"SSP1","PIK GDP-32",74.0230480264037
"AK",2061,"SSP2","GCAM-USA",78.2005001582903
"AK",2061,"SSP3","IIASA GDP",72.5261141477934
"AK",2061,"SSP3","OECD Env-Growth",77.0601688085355
"AK",2061,"SSP3","PIK GDP-32",65.3381313905521
"AK",2061,"SSP4","IIASA GDP",80.1039975846298
"AK",2061,"SSP4","OECD Env-Growth",92.7128354114662
"AK",2061,"SSP4","PIK GDP-32",84.4781410917441
"AK",2061,"SSP5","IIASA GDP",95.1289059731314
"AK",2061,"SSP5","OECD Env-Growth",105.316846106651
"AK",2061,"SSP5","PIK GDP-32",87.7066572026516
"AK",2062,"SSP1","IIASA GDP",82.2205207957273
"AK",2062,"SSP1","OECD Env-Growth",89.6811247733828
"AK",2062,"SSP1","PIK GDP-32",74.8100861941163
"AK",2062,"SSP2","GCAM-USA",79.1349961351819
"AK",2062,"SSP3","IIASA GDP",73.4172676468616
"AK",2062,"SSP3","OECD Env-Growth",77.8840090160046
"AK",2062,"SSP3","PIK GDP-32",65.7676273995587
"AK",2062,"SSP4","IIASA GDP",81.1181513270975
"AK",2062,"SSP4","OECD Env-Growth",94.1198966105688
"AK",2062,"SSP4","PIK GDP-32",85.5036955860546
"AK",2062,"SSP5","IIASA GDP",96.7979021439175
"AK",2062,"SSP5","OECD Env-Growth",107.358302072374
"AK",2062,"SSP5","PIK GDP-32",89.3054314499045
"AK",2063,"SSP1","IIASA GDP",83.2805861202708
"AK",2063,"SSP1","OECD Env-Growth",90.8645031551214
"AK",2063,"SSP1","PIK GDP-32",75.5971243618289
"AK",2063,"SSP2","GCAM-USA",80.0679977396157
"AK",2063,"SSP3","IIASA GDP",74.3084211459298
"AK",2063,"SSP3","OECD Env-Growth",78.7078492234737
"AK",2063,"SSP3","PIK GDP-32",66.1971234085653
"AK",2063,"SSP4","IIASA GDP",82.1323050695652
"AK",2063,"SSP4","OECD Env-Growth",95.5269578096714
"AK",2063,"SSP4","PIK GDP-32",86.529250080365
"AK",2063,"SSP5","IIASA GDP",98.4668983147036
"AK",2063,"SSP5","OECD Env-Growth",109.399758038097
"AK",2063,"SSP5","PIK GDP-32",90.9042056971575
"AK",2064,"SSP1","IIASA GDP",84.3406514448143
"AK",2064,"SSP1","OECD Env-Growth",92.04788153686
"AK",2064,"SSP1","PIK GDP-32",76.3841625295414
"AK",2064,"SSP2","GCAM-USA",80.99838787335
"AK",2064,"SSP3","IIASA GDP",75.199574644998
"AK",2064,"SSP3","OECD Env-Growth",79.5316894309429
"AK",2064,"SSP3","PIK GDP-32",66.6266194175719
"AK",2064,"SSP4","IIASA GDP",83.1464588120328
"AK",2064,"SSP4","OECD Env-Growth",96.9340190087741
"AK",2064,"SSP4","PIK GDP-32",87.5548045746754
"AK",2064,"SSP5","IIASA GDP",100.13589448549
"AK",2064,"SSP5","OECD Env-Growth",111.44121400382
"AK",2064,"SSP5","PIK GDP-32",92.5029799444105
"AK",2065,"SSP1","IIASA GDP",85.4007167693578
"AK",2065,"SSP1","OECD Env-Growth",93.2312599185986
"AK",2065,"SSP1","PIK GDP-32",77.171200697254
"AK",2065,"SSP2","GCAM-USA",81.9266293983786
"AK",2065,"SSP3","IIASA GDP",76.0907281440661
"AK",2065,"SSP3","OECD Env-Growth",80.355529638412
"AK",2065,"SSP3","PIK GDP-32",67.0561154265785
"AK",2065,"SSP4","IIASA GDP",84.1606125545005
"AK",2065,"SSP4","OECD Env-Growth",98.3410802078767
"AK",2065,"SSP4","PIK GDP-32",88.5803590689859
"AK",2065,"SSP5","IIASA GDP",101.804890656276
"AK",2065,"SSP5","OECD Env-Growth",113.482669969544
"AK",2065,"SSP5","PIK GDP-32",94.1017541916635
"AK",2066,"SSP1","IIASA GDP",86.4522432454568
"AK",2066,"SSP1","OECD Env-Growth",94.4021887825656
"AK",2066,"SSP1","PIK GDP-32",77.9199151742783
"AK",2066,"SSP2","GCAM-USA",82.8515810442863
"AK",2066,"SSP3","IIASA GDP",76.9867583127964
"AK",2066,"SSP3","OECD Env-Growth",81.0822150521276
"AK",2066,"SSP3","PIK GDP-32",67.3933064840781
"AK",2066,"SSP4","IIASA GDP",85.1661757986569
"AK",2066,"SSP4","OECD Env-Growth",99.7517210815377
"AK",2066,"SSP4","PIK GDP-32",89.5502462392009
"AK",2066,"SSP5","IIASA GDP",103.529226111512
"AK",2066,"SSP5","OECD Env-Growth",115.695617790371
"AK",2066,"SSP5","PIK GDP-32",95.8654803149666
"AK",2067,"SSP1","IIASA GDP",87.5037697215558
"AK",2067,"SSP1","OECD Env-Growth",95.5731176465327
"AK",2067,"SSP1","PIK GDP-32",78.6686296513027
"AK",2067,"SSP2","GCAM-USA",83.7737191413092
"AK",2067,"SSP3","IIASA GDP",77.8827884815266
"AK",2067,"SSP3","OECD Env-Growth",81.8089004658432
"AK",2067,"SSP3","PIK GDP-32",67.7304975415777
"AK",2067,"SSP4","IIASA GDP",86.1717390428132
"AK",2067,"SSP4","OECD Env-Growth",101.162361955199
"AK",2067,"SSP4","PIK GDP-32",90.5201334094159
"AK",2067,"SSP5","IIASA GDP",105.253561566749
"AK",2067,"SSP5","OECD Env-Growth",117.908565611198
"AK",2067,"SSP5","PIK GDP-32",97.6292064382697
"AK",2068,"SSP1","IIASA GDP",88.5552961976548
"AK",2068,"SSP1","OECD Env-Growth",96.7440465104997
"AK",2068,"SSP1","PIK GDP-32",79.417344128327
"AK",2068,"SSP2","GCAM-USA",84.6927168402893
"AK",2068,"SSP3","IIASA GDP",78.7788186502568
"AK",2068,"SSP3","OECD Env-Growth",82.5355858795588
"AK",2068,"SSP3","PIK GDP-32",68.0676885990772
"AK",2068,"SSP4","IIASA GDP",87.1773022869696
"AK",2068,"SSP4","OECD Env-Growth",102.57300282886
"AK",2068,"SSP4","PIK GDP-32",91.4900205796309
"AK",2068,"SSP5","IIASA GDP",106.977897021985
"AK",2068,"SSP5","OECD Env-Growth",120.121513432026
"AK",2068,"SSP5","PIK GDP-32",99.3929325615729
"AK",2069,"SSP1","IIASA GDP",89.6068226737538
"AK",2069,"SSP1","OECD Env-Growth",97.9149753744668
"AK",2069,"SSP1","PIK GDP-32",80.1660586053514
"AK",2069,"SSP2","GCAM-USA",85.6073981821645
"AK",2069,"SSP3","IIASA GDP",79.674848818987
"AK",2069,"SSP3","OECD Env-Growth",83.2622712932743
"AK",2069,"SSP3","PIK GDP-32",68.4048796565768
"AK",2069,"SSP4","IIASA GDP",88.182865531126
"AK",2069,"SSP4","OECD Env-Growth",103.983643702521
"AK",2069,"SSP4","PIK GDP-32",92.4599077498459
"AK",2069,"SSP5","IIASA GDP",108.702232477221
"AK",2069,"SSP5","OECD Env-Growth",122.334461252853
"AK",2069,"SSP5","PIK GDP-32",101.156658684876
"AK",2070,"SSP1","IIASA GDP",90.6583491498528
"AK",2070,"SSP1","OECD Env-Growth",99.0859042384339
"AK",2070,"SSP1","PIK GDP-32",80.9147730823757
"AK",2070,"SSP2","GCAM-USA",86.5182608988227
"AK",2070,"SSP3","IIASA GDP",80.5708789877173
"AK",2070,"SSP3","OECD Env-Growth",83.9889567069899
"AK",2070,"SSP3","PIK GDP-32",68.7420707140764
"AK",2070,"SSP4","IIASA GDP",89.1884287752823
"AK",2070,"SSP4","OECD Env-Growth",105.394284576182
"AK",2070,"SSP4","PIK GDP-32",93.4297949200609
"AK",2070,"SSP5","IIASA GDP",110.426567932458
"AK",2070,"SSP5","OECD Env-Growth",124.547409073681
"AK",2070,"SSP5","PIK GDP-32",102.920384808179
"AK",2071,"SSP1","IIASA GDP",91.7003525763903
"AK",2071,"SSP1","OECD Env-Growth",100.234040113048
"AK",2071,"SSP1","PIK GDP-32",81.6288311905901
"AK",2071,"SSP2","GCAM-USA",87.4241070904334
"AK",2071,"SSP3","IIASA GDP",81.4572284651222
"AK",2071,"SSP3","OECD Env-Growth",84.6107107624993
"AK",2071,"SSP3","PIK GDP-32",68.9820762069886
"AK",2071,"SSP4","IIASA GDP",90.1731379000655
"AK",2071,"SSP4","OECD Env-Growth",106.798760622933
"AK",2071,"SSP4","PIK GDP-32",94.3262067217999
"AK",2071,"SSP5","IIASA GDP",112.184047996125
"AK",2071,"SSP5","OECD Env-Growth",126.927987753672
"AK",2071,"SSP5","PIK GDP-32",104.879629153344
"AK",2072,"SSP1","IIASA GDP",92.7423560029278
"AK",2072,"SSP1","OECD Env-Growth",101.382175987663
"AK",2072,"SSP1","PIK GDP-32",82.3428892988045
"AK",2072,"SSP2","GCAM-USA",88.3254496345358
"AK",2072,"SSP3","IIASA GDP",82.3435779425271
"AK",2072,"SSP3","OECD Env-Growth",85.2324648180086
"AK",2072,"SSP3","PIK GDP-32",69.2220816999007
"AK",2072,"SSP4","IIASA GDP",91.1578470248486
"AK",2072,"SSP4","OECD Env-Growth",108.203236669684
"AK",2072,"SSP4","PIK GDP-32",95.222618523539
"AK",2072,"SSP5","IIASA GDP",113.941528059793
"AK",2072,"SSP5","OECD Env-Growth",129.308566433662
"AK",2072,"SSP5","PIK GDP-32",106.838873498509
"AK",2073,"SSP1","IIASA GDP",93.7843594294653
"AK",2073,"SSP1","OECD Env-Growth",102.530311862277
"AK",2073,"SSP1","PIK GDP-32",83.0569474070189
"AK",2073,"SSP2","GCAM-USA",89.22106969383
"AK",2073,"SSP3","IIASA GDP",83.229927419932
"AK",2073,"SSP3","OECD Env-Growth",85.8542188735179
"AK",2073,"SSP3","PIK GDP-32",69.4620871928129
"AK",2073,"SSP4","IIASA GDP",92.1425561496318
"AK",2073,"SSP4","OECD Env-Growth",109.607712716436
"AK",2073,"SSP4","PIK GDP-32",96.119030325278
"AK",2073,"SSP5","IIASA GDP",115.69900812346
"AK",2073,"SSP5","OECD Env-Growth",131.689145113653
"AK",2073,"SSP5","PIK GDP-32",108.798117843673
"AK",2074,"SSP1","IIASA GDP",94.8263628560028
"AK",2074,"SSP1","OECD Env-Growth",103.678447736892
"AK",2074,"SSP1","PIK GDP-32",83.7710055152333
"AK",2074,"SSP2","GCAM-USA",90.1114959693744
"AK",2074,"SSP3","IIASA GDP",84.1162768973369
"AK",2074,"SSP3","OECD Env-Growth",86.4759729290273
"AK",2074,"SSP3","PIK GDP-32",69.7020926857251
"AK",2074,"SSP4","IIASA GDP",93.1272652744149
"AK",2074,"SSP4","OECD Env-Growth",111.012188763187
"AK",2074,"SSP4","PIK GDP-32",97.0154421270171
"AK",2074,"SSP5","IIASA GDP",117.456488187128
"AK",2074,"SSP5","OECD Env-Growth",134.069723793644
"AK",2074,"SSP5","PIK GDP-32",110.757362188838
"AK",2075,"SSP1","IIASA GDP",95.8683662825402
"AK",2075,"SSP1","OECD Env-Growth",104.826583611506
"AK",2075,"SSP1","PIK GDP-32",84.4850636234478
"AK",2075,"SSP2","GCAM-USA",90.995489744834
"AK",2075,"SSP3","IIASA GDP",85.0026263747418
"AK",2075,"SSP3","OECD Env-Growth",87.0977269845366
"AK",2075,"SSP3","PIK GDP-32",69.9420981786373
"AK",2075,"SSP4","IIASA GDP",94.111974399198
"AK",2075,"SSP4","OECD Env-Growth",112.416664809938
"AK",2075,"SSP4","PIK GDP-32",97.9118539287561
"AK",2075,"SSP5","IIASA GDP",119.213968250795
"AK",2075,"SSP5","OECD Env-Growth",136.450302473635
"AK",2075,"SSP5","PIK GDP-32",112.716606534003
"AK",2076,"SSP1","IIASA GDP",96.9197390669781
"AK",2076,"SSP1","OECD Env-Growth",105.976522154534
"AK",2076,"SSP1","PIK GDP-32",85.1901296197767
"AK",2076,"SSP2","GCAM-USA",91.8735962208716
"AK",2076,"SSP3","IIASA GDP",85.8701574249401
"AK",2076,"SSP3","OECD Env-Growth",87.6463170057661
"AK",2076,"SSP3","PIK GDP-32",70.1598225408332
"AK",2076,"SSP4","IIASA GDP",95.0684969992105
"AK",2076,"SSP4","OECD Env-Growth",113.843800487859
"AK",2076,"SSP4","PIK GDP-32",98.804419382167
"AK",2076,"SSP5","IIASA GDP",121.008511512686
"AK",2076,"SSP5","OECD Env-Growth",138.957344293533
"AK",2076,"SSP5","PIK GDP-32",114.755638997551
"AK",2077,"SSP1","IIASA GDP",97.971111851416
"AK",2077,"SSP1","OECD Env-Growth",107.126460697562
"AK",2077,"SSP1","PIK GDP-32",85.8951956161057
"AK",2077,"SSP2","GCAM-USA",92.7445579130455
"AK",2077,"SSP3","IIASA GDP",86.7376884751383
"AK",2077,"SSP3","OECD Env-Growth",88.1949070269956
"AK",2077,"SSP3","PIK GDP-32",70.3775469030291
"AK",2077,"SSP4","IIASA GDP",96.025019599223
"AK",2077,"SSP4","OECD Env-Growth",115.27093616578
"AK",2077,"SSP4","PIK GDP-32",99.6969848355779
"AK",2077,"SSP5","IIASA GDP",122.803054774578
"AK",2077,"SSP5","OECD Env-Growth",141.464386113431
"AK",2077,"SSP5","PIK GDP-32",116.794671461098
"AK",2078,"SSP1","IIASA GDP",99.0224846358539
"AK",2078,"SSP1","OECD Env-Growth",108.27639924059
"AK",2078,"SSP1","PIK GDP-32",86.6002616124346
"AK",2078,"SSP2","GCAM-USA",93.6089371927951
"AK",2078,"SSP3","IIASA GDP",87.6052195253366
"AK",2078,"SSP3","OECD Env-Growth",88.7434970482251
"AK",2078,"SSP3","PIK GDP-32",70.5952712652249
"AK",2078,"SSP4","IIASA GDP",96.9815421992354
"AK",2078,"SSP4","OECD Env-Growth",116.6980718437
"AK",2078,"SSP4","PIK GDP-32",100.589550288989
"AK",2078,"SSP5","IIASA GDP",124.597598036469
"AK",2078,"SSP5","OECD Env-Growth",143.971427933329
"AK",2078,"SSP5","PIK GDP-32",118.833703924646
"AK",2079,"SSP1","IIASA GDP",100.073857420292
"AK",2079,"SSP1","OECD Env-Growth",109.426337783618
"AK",2079,"SSP1","PIK GDP-32",87.3053276087636
"AK",2079,"SSP2","GCAM-USA",94.4654589681091
"AK",2079,"SSP3","IIASA GDP",88.4727505755349
"AK",2079,"SSP3","OECD Env-Growth",89.2920870694546
"AK",2079,"SSP3","PIK GDP-32",70.8129956274208
"AK",2079,"SSP4","IIASA GDP",97.9380647992479
"AK",2079,"SSP4","OECD Env-Growth",118.125207521621
"AK",2079,"SSP4","PIK GDP-32",101.4821157424
"AK",2079,"SSP5","IIASA GDP",126.39214129836
"AK",2079,"SSP5","OECD Env-Growth",146.478469753227
"AK",2079,"SSP5","PIK GDP-32",120.872736388194
"AK",2080,"SSP1","IIASA GDP",101.12523020473
"AK",2080,"SSP1","OECD Env-Growth",110.576276326646
"AK",2080,"SSP1","PIK GDP-32",88.0103936050925
"AK",2080,"SSP2","GCAM-USA",95.3147034442324
"AK",2080,"SSP3","IIASA GDP",89.3402816257332
"AK",2080,"SSP3","OECD Env-Growth",89.8406770906841
"AK",2080,"SSP3","PIK GDP-32",71.0307199896167
"AK",2080,"SSP4","IIASA GDP",98.8945873992604
"AK",2080,"SSP4","OECD Env-Growth",119.552343199542
"AK",2080,"SSP4","PIK GDP-32",102.374681195811
"AK",2080,"SSP5","IIASA GDP",128.186684560251
"AK",2080,"SSP5","OECD Env-Growth",148.985511573125
"AK",2080,"SSP5","PIK GDP-32",122.911768851741
"AK",2081,"SSP1","IIASA GDP",102.176340335566
"AK",2081,"SSP1","OECD Env-Growth",111.735273801761
"AK",2081,"SSP1","PIK GDP-32",88.729417066212
"AK",2081,"SSP2","GCAM-USA",96.1553791286106
"AK",2081,"SSP3","IIASA GDP",90.1832975802921
"AK",2081,"SSP3","OECD Env-Growth",90.3136221506266
"AK",2081,"SSP3","PIK GDP-32",71.2226602216001
"AK",2081,"SSP4","IIASA GDP",99.8166317672325
"AK",2081,"SSP4","OECD Env-Growth",120.989467568883
"AK",2081,"SSP4","PIK GDP-32",103.232714614386
"AK",2081,"SSP5","IIASA GDP",130.008092485695
"AK",2081,"SSP5","OECD Env-Growth",151.640570778516
"AK",2081,"SSP5","PIK GDP-32",125.132109894787
"AK",2082,"SSP1","IIASA GDP",103.227450466402
"AK",2082,"SSP1","OECD Env-Growth",112.894271276877
"AK",2082,"SSP1","PIK GDP-32",89.4484405273314
"AK",2082,"SSP2","GCAM-USA",96.9880847118643
"AK",2082,"SSP3","IIASA GDP",91.026313534851
"AK",2082,"SSP3","OECD Env-Growth",90.786567210569
"AK",2082,"SSP3","PIK GDP-32",71.4146004535835
"AK",2082,"SSP4","IIASA GDP",100.738676135205
"AK",2082,"SSP4","OECD Env-Growth",122.426591938225
"AK",2082,"SSP4","PIK GDP-32",104.090748032961
"AK",2082,"SSP5","IIASA GDP",131.829500411139
"AK",2082,"SSP5","OECD Env-Growth",154.295629983908
"AK",2082,"SSP5","PIK GDP-32",127.352450937832
"AK",2083,"SSP1","IIASA GDP",104.278560597239
"AK",2083,"SSP1","OECD Env-Growth",114.053268751992
"AK",2083,"SSP1","PIK GDP-32",90.1674639884509
"AK",2083,"SSP2","GCAM-USA",97.811513551068
"AK",2083,"SSP3","IIASA GDP",91.8693294894099
"AK",2083,"SSP3","OECD Env-Growth",91.2595122705115
"AK",2083,"SSP3","PIK GDP-32",71.6065406855669
"AK",2083,"SSP4","IIASA GDP",101.660720503177
"AK",2083,"SSP4","OECD Env-Growth",123.863716307567
"AK",2083,"SSP4","PIK GDP-32",104.948781451536
"AK",2083,"SSP5","IIASA GDP",133.650908336584
"AK",2083,"SSP5","OECD Env-Growth",156.950689189299
"AK",2083,"SSP5","PIK GDP-32",129.572791980877
"AK",2084,"SSP1","IIASA GDP",105.329670728075
"AK",2084,"SSP1","OECD Env-Growth",115.212266227107
"AK",2084,"SSP1","PIK GDP-32",90.8864874495704
"AK",2084,"SSP2","GCAM-USA",98.6262834589484
"AK",2084,"SSP3","IIASA GDP",92.7123454439688
"AK",2084,"SSP3","OECD Env-Growth",91.7324573304539
"AK",2084,"SSP3","PIK GDP-32",71.7984809175502
"AK",2084,"SSP4","IIASA GDP",102.582764871149
"AK",2084,"SSP4","OECD Env-Growth",125.300840676909
"AK",2084,"SSP4","PIK GDP-32",105.806814870111
"AK",2084,"SSP5","IIASA GDP",135.472316262028
"AK",2084,"SSP5","OECD Env-Growth",159.60574839469
"AK",2084,"SSP5","PIK GDP-32",131.793133023922
"AK",2085,"SSP1","IIASA GDP",106.380780858911
"AK",2085,"SSP1","OECD Env-Growth",116.371263702223
"AK",2085,"SSP1","PIK GDP-32",91.6055109106898
"AK",2085,"SSP2","GCAM-USA",99.432060194808
"AK",2085,"SSP3","IIASA GDP",93.5553613985277
"AK",2085,"SSP3","OECD Env-Growth",92.2054023903964
"AK",2085,"SSP3","PIK GDP-32",71.9904211495336
"AK",2085,"SSP4","IIASA GDP",103.504809239121
"AK",2085,"SSP4","OECD Env-Growth",126.737965046251
"AK",2085,"SSP4","PIK GDP-32",106.664848288686
"AK",2085,"SSP5","IIASA GDP",137.293724187472
"AK",2085,"SSP5","OECD Env-Growth",162.260807600081
"AK",2085,"SSP5","PIK GDP-32",134.013474066968
"AK",2086,"SSP1","IIASA GDP",107.393284798844
"AK",2086,"SSP1","OECD Env-Growth",117.531336329174
"AK",2086,"SSP1","PIK GDP-32",92.3565721650628
"AK",2086,"SSP2","GCAM-USA",100.227516676367
"AK",2086,"SSP3","IIASA GDP",94.3766499702306
"AK",2086,"SSP3","OECD Env-Growth",92.6224708715681
"AK",2086,"SSP3","PIK GDP-32",72.168116304952
"AK",2086,"SSP4","IIASA GDP",104.38653209202
"AK",2086,"SSP4","OECD Env-Growth",128.18753598655
"AK",2086,"SSP4","PIK GDP-32",107.484165676872
"AK",2086,"SSP5","IIASA GDP",139.114806257562
"AK",2086,"SSP5","OECD Env-Growth",165.051768012257
"AK",2086,"SSP5","PIK GDP-32",136.503480071266
"AK",2087,"SSP1","IIASA GDP",108.405788738777
"AK",2087,"SSP1","OECD Env-Growth",118.691408956124
"AK",2087,"SSP1","PIK GDP-32",93.1076334194358
"AK",2087,"SSP2","GCAM-USA",101.013300407109
"AK",2087,"SSP3","IIASA GDP",95.1979385419336
"AK",2087,"SSP3","OECD Env-Growth",93.0395393527399
"AK",2087,"SSP3","PIK GDP-32",72.3458114603704
"AK",2087,"SSP4","IIASA GDP",105.268254944919
"AK",2087,"SSP4","OECD Env-Growth",129.637106926849
"AK",2087,"SSP4","PIK GDP-32",108.303483065058
"AK",2087,"SSP5","IIASA GDP",140.935888327652
"AK",2087,"SSP5","OECD Env-Growth",167.842728424433
"AK",2087,"SSP5","PIK GDP-32",138.993486075565
"AK",2088,"SSP1","IIASA GDP",109.41829267871
"AK",2088,"SSP1","OECD Env-Growth",119.851481583075
"AK",2088,"SSP1","PIK GDP-32",93.8586946738088
"AK",2088,"SSP2","GCAM-USA",101.788072421232
"AK",2088,"SSP3","IIASA GDP",96.0192271136366
"AK",2088,"SSP3","OECD Env-Growth",93.4566078339117
"AK",2088,"SSP3","PIK GDP-32",72.5235066157888
"AK",2088,"SSP4","IIASA GDP",106.149977797818
"AK",2088,"SSP4","OECD Env-Growth",131.086677867148
"AK",2088,"SSP4","PIK GDP-32",109.122800453243
"AK",2088,"SSP5","IIASA GDP",142.756970397743
"AK",2088,"SSP5","OECD Env-Growth",170.63368883661
"AK",2088,"SSP5","PIK GDP-32",141.483492079863
"AK",2089,"SSP1","IIASA GDP",110.430796618643
"AK",2089,"SSP1","OECD Env-Growth",121.011554210026
"AK",2089,"SSP1","PIK GDP-32",94.6097559281819
"AK",2089,"SSP2","GCAM-USA",102.552500845115
"AK",2089,"SSP3","IIASA GDP",96.8405156853395
"AK",2089,"SSP3","OECD Env-Growth",93.8736763150835
"AK",2089,"SSP3","PIK GDP-32",72.7012017712072
"AK",2089,"SSP4","IIASA GDP",107.031700650717
"AK",2089,"SSP4","OECD Env-Growth",132.536248807448
"AK",2089,"SSP4","PIK GDP-32",109.942117841429
"AK",2089,"SSP5","IIASA GDP",144.578052467833
"AK",2089,"SSP5","OECD Env-Growth",173.424649248786
"AK",2089,"SSP5","PIK GDP-32",143.973498084162
"AK",2090,"SSP1","IIASA GDP",111.443300558576
"AK",2090,"SSP1","OECD Env-Growth",122.171626836977
"AK",2090,"SSP1","PIK GDP-32",95.3608171825549
"AK",2090,"SSP2","GCAM-USA",103.305236201318
"AK",2090,"SSP3","IIASA GDP",97.6618042570425
"AK",2090,"SSP3","OECD Env-Growth",94.2907447962553
"AK",2090,"SSP3","PIK GDP-32",72.8788969266256
"AK",2090,"SSP4","IIASA GDP",107.913423503616
"AK",2090,"SSP4","OECD Env-Growth",133.985819747747
"AK",2090,"SSP4","PIK GDP-32",110.761435229614
"AK",2090,"SSP5","IIASA GDP",146.399134537923
"AK",2090,"SSP5","OECD Env-Growth",176.215609660962
"AK",2090,"SSP5","PIK GDP-32",146.46350408846
"AK",2091,"SSP1","IIASA GDP",112.418040553834
"AK",2091,"SSP1","OECD Env-Growth",123.341170368066
"AK",2091,"SSP1","PIK GDP-32",96.1239519754701
"AK",2091,"SSP2","GCAM-USA",104.046967797244
"AK",2091,"SSP3","IIASA GDP",98.4538672839532
"AK",2091,"SSP3","OECD Env-Growth",94.6617431323775
"AK",2091,"SSP3","PIK GDP-32",73.0391478893544
"AK",2091,"SSP4","IIASA GDP",108.739913696751
"AK",2091,"SSP4","OECD Env-Growth",135.445860021758
"AK",2091,"SSP4","PIK GDP-32",111.542150210894
"AK",2091,"SSP5","IIASA GDP",148.228974854584
"AK",2091,"SSP5","OECD Env-Growth",179.156426102777
"AK",2091,"SSP5","PIK GDP-32",149.160262208425
"AK",2092,"SSP1","IIASA GDP",113.392780549092
"AK",2092,"SSP1","OECD Env-Growth",124.510713899155
